bill_id,roll_call_id,date,chamber,description,yea,nay,nv,absent,total
1147121,782187,2019-01-14,Assembly,"Assembly Rules Committee: Favorable",28,0,0,2,30
1147121,782189,2019-01-14,Assembly,"Assembly Ways And Means Committee: Favorable refer to committee Rules",25,7,0,3,35
1147121,782190,2019-01-15,Senate,"Senate Floor Vote - Final Passage",53,8,0,2,63
1147121,782418,2019-01-14,Assembly,"Assembly Floor Vote - Final Passage",42,102,0,6,150
1147121,782527,2019-01-15,Senate,"Senate Floor Vote - Final Passage",52,9,0,2,63
1147137,782135,2019-01-14,Assembly,"Assembly Election Law Committee: Favorable refer to committee Judiciary",15,0,0,1,16
1147137,782136,2019-01-14,Assembly,"Assembly Rules Committee: Favorable",28,0,0,2,30
1147137,782352,2019-01-14,Assembly,"Assembly Judiciary Committee: Favorable refer to committee Rules",20,1,0,0,21
1147152,782083,2019-01-14,Senate,"Senate Elections Committee Vote",5,2,0,0,7
1147152,782275,2019-01-14,Senate,"Senate Elections Committee Vote",5,2,0,0,7
1147152,782276,2019-01-15,Senate,"Senate Floor Vote - Final Passage",54,7,0,2,63
1147152,783836,2019-01-15,Senate,"Senate Floor Vote - Final Passage",55,6,0,2,63
1147169,811378,2019-02-27,Assembly,"Assembly Judiciary Committee: Favorable refer to committee Ways and Means",15,6,0,0,21
1147169,868954,2019-05-21,Assembly,"Assembly Ways And Means Committee: Favorable",22,10,0,3,35
1147169,880670,2019-06-11,Assembly,"Assembly Floor Vote - Final Passage",139,2,0,9,150
1147169,882020,2019-06-13,Senate,"Senate Floor Vote - Final Passage",56,6,0,0,62
1147184,782095,2019-01-14,Senate,"Senate Elections Committee Vote",7,0,0,0,7
1147184,782177,2019-01-14,Senate,"Senate Elections Committee Vote",7,0,0,0,7
1147184,783808,2019-01-14,Senate,"Senate Floor Vote - Final Passage",47,14,0,2,63
1147184,783809,2019-01-15,Senate,"Senate Floor Vote - Final Passage",47,14,0,2,63
1147216,782098,2019-01-14,Senate,"Senate Elections Committee Vote",6,1,0,0,7
1147216,782302,2019-01-14,Senate,"Senate Elections Committee Vote",6,1,0,0,7
1147216,782303,2019-01-15,Senate,"Senate Floor Vote - Final Passage",49,12,0,2,63
1147216,783839,2019-01-15,Senate,"Senate Floor Vote - Final Passage",49,12,0,2,63
1147282,782084,2019-01-14,Senate,"Senate Elections Committee Vote",6,1,0,0,7
1147282,782170,2019-01-14,Senate,"Senate Elections Committee Vote",6,1,0,0,7
1147282,782285,2019-01-15,Senate,"Senate Floor Vote - Final Passage",53,8,0,2,63
1147282,782502,2019-01-15,Senate,"Senate Floor Vote - Final Passage",52,9,0,2,63
1147297,782197,2019-01-14,Assembly,"Assembly Rules Committee: Favorable",27,1,0,2,30
1147297,782198,2019-01-14,Assembly,"Assembly Election Law Committee: Favorable refer to committee Rules",11,4,0,1,16
1147297,782199,2019-01-15,Senate,"Senate Floor Vote - Final Passage",49,12,0,2,63
1147297,782351,2019-01-14,Assembly,"Assembly Floor Vote - Final Passage",114,32,0,4,150
1147297,782528,2019-01-15,Senate,"Senate Floor Vote - Final Passage",49,12,0,2,63
1147311,782223,2019-01-14,Assembly,"Assembly Election Law Committee: Favorable refer to committee Ways and Means",11,4,0,1,16
1147311,782224,2019-01-14,Assembly,"Assembly Rules Committee: Favorable",26,2,0,2,30
1147311,782225,2019-01-14,Assembly,"Assembly Ways And Means Committee: Favorable refer to committee Rules",24,8,0,3,35
1147329,782243,2019-01-14,Assembly,"Assembly Election Law Committee: Favorable refer to committee Ways and Means",11,4,0,1,16
1147329,782244,2019-01-14,Assembly,"Assembly Rules Committee: Favorable",26,2,0,2,30
1147329,782245,2019-01-14,Assembly,"Assembly Ways And Means Committee: Favorable refer to committee Rules",23,9,0,3,35
1147329,782246,2019-01-15,Senate,"Senate Floor Vote - Final Passage",47,14,0,2,63
1147329,782356,2019-01-14,Assembly,"Assembly Floor Vote - Final Passage",107,39,0,4,150
1147329,782428,2019-01-15,Senate,"Senate Floor Vote - Final Passage",47,14,0,2,63
1147347,782151,2019-01-14,Assembly,"Assembly Election Law Committee: Favorable refer to committee Judiciary",11,4,0,1,16
1147347,782152,2019-01-14,Assembly,"Assembly Rules Committee: Favorable",27,1,0,2,30
1147347,783800,2019-01-14,Assembly,"Assembly Judiciary Committee: Favorable refer to committee Rules",15,6,0,0,21
1147379,782118,2019-01-14,Senate,"Senate Elections Committee Vote",6,1,0,0,7
1147379,782328,2019-01-14,Senate,"Senate Elections Committee Vote",6,1,0,0,7
1147379,782329,2019-01-15,Senate,"Senate Floor Vote - Final Passage",48,13,0,2,63
1147379,782355,2019-01-14,Assembly,"Assembly Floor Vote - Final Passage",89,55,0,6,150
1147379,782631,2019-01-15,Senate,"Senate Floor Vote - Final Passage",48,13,0,2,63
1147410,782313,2019-01-14,Assembly,"Assembly Election Law Committee: Favorable refer to committee Codes",15,0,0,1,16
1147410,782314,2019-01-14,Assembly,"Assembly Rules Committee: Favorable",28,0,0,2,30
1147410,782315,2019-01-14,Assembly,"Assembly Codes Committee: Favorable refer to committee Rules",21,0,0,1,22
1147410,782316,2019-01-15,Senate,"Senate Floor Vote - Final Passage",54,7,0,2,63
1147410,782424,2019-01-14,Assembly,"Assembly Floor Vote - Final Passage",133,13,0,4,150
1147410,782529,2019-01-15,Senate,"Senate Floor Vote - Final Passage",55,6,0,2,63
1147767,860916,2019-03-26,Senate,"Senate Commerce, Economic Development and Small Business Committee Vote",9,0,0,0,9
1147767,861408,2019-05-08,Senate,"Senate Floor Vote - Final Passage",61,0,0,1,62
1147849,839416,2019-04-09,Senate,"Senate Cultural Affairs, Tourism, Parks and Recreation Committee Vote",7,0,0,0,7
1147849,934875,2020-02-25,Senate,"Senate Cultural Affairs, Tourism, Parks and Recreation Committee Vote",7,0,0,0,7
1147989,870474,2019-05-21,Senate,"Senate Elections Committee Vote",5,2,0,0,7
1147989,880018,2019-06-11,Senate,"Senate Rules Committee Vote",15,4,0,0,19
1147989,880452,2019-06-11,Senate,"Senate Floor Vote - Final Passage",40,21,0,1,62
1147989,886187,2019-06-20,Assembly,"Assembly Floor Vote - Final Passage",114,33,0,3,150
1148006,882197,2019-06-13,Assembly,"Assembly Codes Committee: Favorable refer to committee Rules",14,6,0,2,22
1148012,782407,2019-01-14,Senate,"Senate Rules Committee Vote",18,0,0,1,19
1148012,782512,2019-01-15,Senate,"Senate Floor Vote - Final Passage",45,16,0,2,63
1148012,782827,2019-01-15,Assembly,"Assembly Floor Vote - Final Passage",99,48,0,3,150
1148028,972526,2020-02-11,Senate,"Senate Judiciary Committee Vote",10,5,0,0,15
1148028,972527,2020-07-21,Senate,"Senate Floor Vote - Final Passage",39,21,0,0,60
1148068,782402,2019-01-14,Senate,"Senate Rules Committee Vote",18,0,0,1,19
1148068,782509,2019-01-15,Senate,"Senate Floor Vote - Final Passage",61,0,0,2,63
1148068,828829,2019-03-25,Assembly,"Assembly Floor Vote - Final Passage",146,0,0,4,150
1148096,782395,2019-01-14,Senate,"Senate Rules Committee Vote",18,0,0,1,19
1148096,782513,2019-01-15,Senate,"Senate Floor Vote - Final Passage",61,0,0,2,63
1148096,863312,2019-05-13,Assembly,"Assembly Floor Vote - Final Passage",143,0,0,7,150
1148099,883002,2019-06-17,Senate,"Senate Floor Vote - Final Passage",62,0,0,0,62
1148099,883003,2019-06-17,Senate,"Senate Rules Committee Vote",19,0,0,0,19
1148149,819970,2019-03-12,Senate,"Senate Cities Committee Vote",6,1,0,0,7
1148162,782383,2019-01-14,Senate,"Senate Rules Committee Vote",18,0,0,1,19
1148162,782479,2019-01-15,Senate,"Senate Floor Vote - Final Passage",58,3,0,2,63
1148162,809606,2019-02-26,Assembly,"Assembly Floor Vote - Final Passage",113,23,0,14,150
1148179,868646,2019-01-28,Senate,"Senate Mental Health and Developmental Disabilities Committee Vote",7,0,0,0,7
1148179,868647,2019-05-20,Senate,"Senate Floor Vote - Final Passage",40,20,0,2,62
1148184,792993,2019-02-04,Senate,"Senate Civil Service and Pensions Committee Vote",7,0,0,0,7
1148187,782330,2019-01-14,Assembly,"Assembly Rules Committee: Favorable",21,7,0,2,30
1148187,782331,2019-01-14,Assembly,"Assembly Codes Committee: Favorable refer to committee Rules",16,5,0,1,22
1148187,782353,2019-01-14,Assembly,"Assembly Judiciary Committee: Favorable refer to committee Codes",15,6,0,0,21
1148211,784313,2019-01-22,Senate,"Senate Higher Education Committee Vote",7,4,0,0,11
1148211,784685,2019-01-22,Senate,"Senate Higher Education Committee Vote",7,4,0,0,11
1148211,784823,2019-01-23,Senate,"Senate Floor Vote - Final Passage",40,20,0,3,63
1148211,785389,2019-01-23,Assembly,"Assembly Floor Vote - Final Passage",97,42,0,11,150
1148229,798018,2019-02-04,Senate,"Senate Local Government Committee Vote",7,0,0,0,7
1148229,798019,2019-02-12,Senate,"Senate Floor Vote - Final Passage",46,14,0,3,63
1148229,902113,2020-01-13,Senate,"Senate Local Government Committee Vote",5,1,0,1,7
1148229,941041,2020-03-03,Senate,"Senate Floor Vote - Final Passage",46,16,0,0,62
1148237,883043,2019-06-17,Senate,"Senate Floor Vote - Final Passage",62,0,0,0,62
1148237,883044,2019-06-17,Senate,"Senate Rules Committee Vote",19,0,0,0,19
1148302,782409,2019-01-14,Senate,"Senate Rules Committee Vote",18,0,0,1,19
1148302,782507,2019-01-15,Senate,"Senate Floor Vote - Final Passage",61,0,0,2,63
1148302,810576,2019-02-26,Assembly,"Assembly Floor Vote - Final Passage",135,1,0,14,150
1148378,880010,2019-06-11,Senate,"Senate Rules Committee Vote",19,0,0,0,19
1148378,880479,2019-06-11,Senate,"Senate Floor Vote - Final Passage",61,0,0,1,62
1148378,883239,2019-06-17,Assembly,"Assembly Floor Vote - Final Passage",142,5,0,3,150
1148386,782397,2019-01-14,Senate,"Senate Rules Committee Vote",18,0,0,1,19
1148386,782514,2019-01-15,Senate,"Senate Floor Vote - Final Passage",61,0,0,2,63
1148386,868252,2019-05-20,Assembly,"Assembly Floor Vote - Final Passage",142,2,0,6,150
1148395,881402,2019-05-29,Senate,"Senate Investigations And Government Operations Committee Vote",7,0,0,0,7
1148395,881951,2019-06-13,Senate,"Senate Floor Vote - Final Passage",62,0,0,0,62
1148395,884139,2019-06-18,Assembly,"Assembly Floor Vote - Final Passage",144,2,0,4,150
1148413,824460,2019-01-28,Senate,"Senate Commerce, Economic Development And Small Business Committee Vote",9,0,0,0,9
1148413,824461,2019-03-19,Senate,"Senate Floor Vote - Final Passage",42,19,0,1,62
1148431,902746,2019-02-27,Senate,"Senate Health Committee Vote",11,3,0,1,15
1148431,902747,2020-01-14,Senate,"Senate Health Committee Vote",12,2,0,0,14
1148461,782201,2019-01-14,Assembly,"Assembly Ways And Means Committee: Favorable",23,9,0,3,35
1148461,782220,2019-01-14,Assembly,"Assembly Higher Education Committee: Favorable refer to committee Ways and Means",18,7,0,1,26
1148489,863558,2019-05-07,Senate,"Senate Crime Victims, Crime And Correction Committee Vote",6,1,0,0,7
1148489,863559,2019-05-14,Senate,"Senate Floor Vote - Final Passage",59,0,0,3,62
1148489,863560,2019-05-14,Senate,"Senate Rules Committee Vote",18,0,0,1,19
1148489,880362,2019-06-11,Senate,"Senate Floor Vote - Final Passage",61,0,0,1,62
1148512,914158,2020-02-04,Assembly,"Assembly Transportation Committee: Favorable refer to committee Codes",24,0,0,1,25
1148586,839049,2019-04-09,Assembly,"Assembly Rules Committee: Favorable",26,0,0,5,31
1148586,839050,2019-04-09,Assembly,"Assembly Codes Committee: Favorable refer to committee Rules",22,0,0,0,22
1148586,840161,2019-04-09,Assembly,"Assembly Floor Vote - Final Passage",141,5,0,4,150
1148614,782498,2019-01-15,Assembly,"Assembly Education Committee: Favorable",30,0,0,1,31
1148620,784322,2019-01-22,Senate,"Senate Education Committee Vote",15,0,0,0,15
1148620,784724,2019-01-22,Senate,"Senate Education Committee Vote",15,0,0,0,15
1148620,784953,2019-01-23,Senate,"Senate Floor Vote - Final Passage",60,0,0,3,63
1148620,785476,2019-01-23,Assembly,"Assembly Floor Vote - Final Passage",137,6,0,7,150
1148650,787715,2019-01-28,Assembly,"Assembly Judiciary Committee: Favorable",21,0,0,0,21
1148650,792453,2019-02-04,Assembly,"Assembly Floor Vote - Final Passage",142,0,0,8,150
1148650,860212,2019-05-06,Senate,"Senate Floor Vote - Final Passage",61,0,0,1,62
1148663,782398,2019-01-14,Senate,"Senate Rules Committee Vote",18,0,0,1,19
1148663,782610,2019-01-15,Senate,"Senate Floor Vote - Final Passage",61,0,0,2,63
1148663,813445,2019-03-04,Assembly,"Assembly Floor Vote - Final Passage",143,0,0,7,150
1148676,882114,2019-06-13,Senate,"Senate Floor Vote - Final Passage",62,0,0,0,62
1148676,882115,2019-06-13,Senate,"Senate Rules Committee Vote",19,0,0,0,19
1148719,972114,2020-07-17,Assembly,"Assembly Ways And Means Committee: Held for Consideration",22,10,0,2,34
1148743,816679,2019-01-28,Senate,"Senate Commerce, Economic Development and Small Business Committee Vote",9,0,0,0,9
1148743,816680,2019-03-07,Senate,"Senate Floor Vote - Final Passage",58,0,0,5,63
1148743,902730,2020-01-14,Senate,"Senate Commerce, Economic Development and Small Business Committee Vote",9,0,0,0,9
1148743,904819,2020-01-22,Senate,"Senate Floor Vote - Final Passage",61,0,0,1,62
1148748,878698,2019-06-06,Assembly,"Assembly Environmental Conservation Committee: Held for Consideration",20,8,0,2,30
1148774,798959,2019-02-12,Assembly,"Assembly Children And Families Committee: Favorable refer to committee Ways and Means",14,0,0,2,16
1148774,823789,2019-03-18,Assembly,"Assembly Ways And Means Committee: Favorable",31,0,0,4,35
1148794,868935,2019-05-22,Assembly,"Assembly Election Law Committee: Favorable",14,0,0,2,16
1148815,877107,2019-06-04,Assembly,"Assembly Veterans' Affairs Committee: Held for Consideration",10,8,0,1,19
1148843,876041,2019-05-30,Assembly,"Assembly Governmental Operations Committee: Favorable",12,0,0,2,14
1148843,877258,2019-06-03,Assembly,"Assembly Floor Vote - Final Passage",142,0,0,8,150
1148843,882090,2019-06-14,Senate,"Senate Floor Vote - Final Passage",62,0,0,0,62
1148900,972000,2020-07-17,Assembly,"Assembly Codes Committee: Held for Consideration",15,6,0,1,22
1148907,782399,2019-01-14,Senate,"Senate Rules Committee Vote",18,0,0,1,19
1148907,782506,2019-01-15,Senate,"Senate Floor Vote - Final Passage",61,0,0,2,63
1148907,831423,2019-03-27,Assembly,"Assembly Floor Vote - Final Passage",145,2,0,3,150
1148908,874910,2019-05-30,Assembly,"Assembly Judiciary Committee: Favorable refer to committee Codes",16,4,0,1,21
1148935,913983,2020-02-04,Assembly,"Assembly Judiciary Committee: Favorable refer to committee Codes",14,6,0,1,21
1148935,933419,2020-02-25,Assembly,"Assembly Codes Committee: Favorable refer to committee Ways and Means",15,6,0,1,22
1148951,782406,2019-01-14,Senate,"Senate Rules Committee Vote",18,0,0,1,19
1148951,782510,2019-01-15,Senate,"Senate Floor Vote - Final Passage",61,0,0,2,63
1148951,819036,2019-03-11,Assembly,"Assembly Floor Vote - Final Passage",96,43,0,11,150
1148972,829789,2019-03-26,Assembly,"Assembly Correction Committee: Favorable refer to committee Ways and Means",10,3,0,0,13
1148972,883488,2019-06-18,Assembly,"Assembly Rules Committee: Favorable",25,0,0,6,31
1148972,883489,2019-06-18,Assembly,"Assembly Ways And Means Committee: Favorable refer to committee Rules",26,7,0,2,35
1148984,971201,2020-07-14,Assembly,"Assembly Judiciary Committee: Favorable refer to committee Rules",21,0,0,0,21
1148994,857606,2019-04-30,Assembly,"Assembly Consumer Affairs And Protection Committee: Favorable refer to committee Codes",15,1,0,0,16
1148994,860516,2019-05-07,Assembly,"Assembly Codes Committee: Favorable",17,3,0,2,22
1149052,971241,2020-07-14,Assembly,"Assembly Education Committee: Held for Consideration",23,6,0,2,31
1149065,868897,2019-05-21,Assembly,"Assembly Judiciary Committee: Favorable",15,6,0,0,21
1149073,878677,2019-06-06,Assembly,"Assembly Environmental Conservation Committee: Held for Consideration",21,7,0,2,30
1149229,971137,2020-07-14,Assembly,"Assembly Correction Committee: Held for Consideration",10,2,0,1,13
1149275,857510,2019-04-30,Assembly,"Assembly Correction Committee: Favorable refer to committee Ways and Means",9,3,0,1,13
1149275,863738,2019-05-14,Assembly,"Assembly Ways And Means Committee: Favorable",28,4,0,3,35
1149275,867882,2019-05-20,Assembly,"Assembly Floor Vote - Final Passage",135,8,0,7,150
1149275,880147,2019-06-11,Senate,"Senate Floor Vote - Final Passage",61,0,0,1,62
1149333,879154,2019-06-05,Assembly,"Assembly Transportation Committee: Favorable refer to committee Ways and Means",26,0,0,0,26
1149333,880822,2019-06-12,Assembly,"Assembly Ways And Means Committee: Favorable refer to committee Rules",30,0,0,5,35
1149333,881326,2019-06-13,Assembly,"Assembly Rules Committee: Favorable",26,0,0,5,31
1149384,782600,2019-01-14,Senate,"Senate Rules Committee Vote",18,0,0,1,19
1149384,782601,2019-01-15,Senate,"Senate Floor Vote - Final Passage",55,6,0,2,63
1149387,970790,2020-07-13,Assembly,"Assembly Economic Development Committee: Held for Consideration",17,7,0,1,25
1149393,868839,2019-04-09,Senate,"Senate Energy and Telecommunications Committee Vote",6,3,0,0,9
1149393,868840,2019-05-21,Senate,"Senate Floor Vote - Final Passage",46,15,0,1,62
1149395,796661,2019-02-11,Assembly,"Assembly Codes Committee: Favorable",16,6,0,0,22
1149439,782252,2019-01-14,Assembly,"Assembly Rules Committee: Favorable",28,0,0,2,30
1149439,782253,2019-01-14,Assembly,"Assembly Ways And Means Committee: Favorable refer to committee Rules",32,0,0,3,35
1149439,782725,2019-01-15,Assembly,"Assembly Floor Vote - Final Passage",146,1,0,3,150
1149439,785231,2019-01-23,Senate,"Senate Floor Vote - Final Passage",60,0,0,3,63
1149472,820790,2019-03-12,Assembly,"Assembly Election Law Committee: Favorable refer to committee Judiciary",11,4,0,1,16
1149472,838550,2019-04-08,Assembly,"Assembly Judiciary Committee: Favorable",14,6,0,1,21
1149507,971461,2020-07-15,Assembly,"Assembly Labor Committee: Held for Consideration",18,7,0,3,28
1149518,782380,2019-01-14,Senate,"Senate Rules Committee Vote",18,0,0,1,19
1149518,782565,2019-01-15,Senate,"Senate Floor Vote - Final Passage",61,0,0,2,63
1149518,820041,2019-03-11,Assembly,"Assembly Floor Vote - Final Passage",138,1,0,11,150
1149525,876607,2019-06-03,Senate,"Senate Floor Vote - Final Passage",61,1,0,0,62
1149525,877329,2019-06-03,Senate,"Senate Rules Committee Vote",18,1,0,0,19
1149525,880183,2019-06-11,Senate,"Senate Floor Vote - Final Passage",61,0,0,1,62
1149527,879222,2019-06-06,Assembly,"Assembly Environmental Conservation Committee: Held for Consideration",21,7,0,2,30
1149560,971303,2020-07-15,Assembly,"Assembly Small Business Committee: Held for Consideration",10,3,0,3,16
1149562,860680,2019-01-22,Senate,"Senate Crime Victims, Crime and Correction Committee Vote",7,0,0,0,7
